old_mag_name	new_mag_name	cluster	counts	Assembly_group	unique	score	completeness	contamination	length	length_MBp	est_genome_size	num_contigs	Largest.contig	GC	N50	N75	L50	L75	Region	Subregion	Depth	Sizefrac	Region_COLOR	Depth_COLOR	Sizefrac_COLOR	classification	domain	phylum	classs	order	family	genus	species	representation
SPO-CHIL-SRF-0-8-5-00_bin-65	TOPAZ_SPS1_P092	207_0	1	SPO-CHIL-SRF-0-8-5-00		73.78057955	90.57	3.83	3022976	3.022976	3.337723308	108	206854	52.67	52621	28404	17	36	SPO	CHIL	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002684495	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__HTCC2089	g__UBA4421	s__UBA4421 sp002684495	NA
SPO-CHIL-SRF-0-8-5-00_bin-79	TOPAZ_SPS1_P096	200_1	3	SPO-CHIL-SRF-0-8-5-00	yes	77.46825377	92.59	3.48	3071350	3.07135	3.31715088	149	147971	47.96	36017	21819	27	55	SPO	CHIL	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__HTCC2089;g__UBA4421;s__UBA4421 sp002390555	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__HTCC2089	g__UBA4421	s__UBA4421 sp002390555	unique
SPO-CHIL-SRF-0-8-5-00_bin-86	TOPAZ_SPS1_P101	206_1	2	SPO-CHIL-SRF-0-8-5-00		80.00161673	91.18	2.65	3209236	3.209236	3.51967098	344	44492	54.31	13907	6655	66	150	SPO	CHIL	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp002683335	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Halieaceae	g__Luminiphilus	s__Luminiphilus sp002683335	unique
SPO-CHIL-SRF-0-8-5-00_bin-97	TOPAZ_SPS1_P106	225_2	1	SPO-CHIL-SRF-0-8-5-00		81.78471292	91.62	2.39	3925345	3.925345	4.284375682	336	64886	49.32	16960	9429	71	151	SPO	CHIL	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__Alteromonas_A sp002335925	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas_A	s__Alteromonas_A sp002335925	NA
SPO-CHIL-SRF-180-2000-00_bin-17	TOPAZ_SPS4_P005	194_1	2	SPO-CHIL-SRF-180-2000-00		97.91683026	96.23	0.12	2686524	2.686524	2.791773875	121	141158	47.82	37468	20750	24	47	SPO	CHIL	SRF	180-2000-00	#657abb	#d0d1e6	#004529	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__UBA7434;g__UBA7434;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__UBA7434	g__UBA7434	s__	unique
SPO-CHIL-SRF-180-2000-00_bin-25	TOPAZ_SPS4_P008	619_0	1	SPO-CHIL-SRF-180-2000-00	yes	89.89892196	96.62	1.8	2485440	2.48544	2.572386669	114	214357	31.55	36128	19423	19	42	SPO	CHIL	SRF	180-2000-00	#657abb	#d0d1e6	#004529	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__SCGC-AAA160-P02;s__SCGC-AAA160-P02 sp000383355	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__SCGC-AAA160-P02	s__SCGC-AAA160-P02 sp000383355	unique
SPO-CHIL-SRF-180-2000-00_bin-50	TOPAZ_SPS4_P016	15_1	2	SPO-CHIL-SRF-180-2000-00	yes	95.85637318	94.17	0.1	2408639	2.408639	2.557756186	154	107236	48.5	23591	12854	32	65	SPO	CHIL	SRF	180-2000-00	#657abb	#d0d1e6	#004529	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Porticoccaceae;g__HTCC2207;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Porticoccaceae	g__HTCC2207	s__	unique
SPO-CHIL-SRF-180-2000-00_bin-51	TOPAZ_SPS4_P017	552_1	3	SPO-CHIL-SRF-180-2000-00		90.55799132	93.01	0.91	3039925	3.039925	3.26838512	269	47538	54.63	15703	9292	64	127	SPO	CHIL	SRF	180-2000-00	#657abb	#d0d1e6	#004529	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Tateyamaria;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Tateyamaria	s__	unique
SPO-CHIL-SRF-180-2000-00_bin-58	TOPAZ_SPS4_P019	284_1	3	SPO-CHIL-SRF-180-2000-00		93.86355539	94.41	0.54	2374826	2.374826	2.515439042	174	72571	55.11	20282	10606	36	76	SPO	CHIL	SRF	180-2000-00	#657abb	#d0d1e6	#004529	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Planktomarina;s__Planktomarina temperata	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Planktomarina	s__Planktomarina temperata	unique
SPO-PEOD-DCM-0-8-5-00_bin-109	TOPAZ_SPD1_P028	306_0	1	SPO-PEOD-DCM-0-8-5-00		83.26312651	93.02	2.36	3100150	3.10015	3.332777897	350	92234	42	12197	6312	75	164	SPO	PEOD	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__UBA1096 sp002684915	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA1096	g__UBA1096	s__UBA1096 sp002684915	unique
SPO-PEOD-DCM-0-8-5-00_bin-42	TOPAZ_SPD1_P038	443_2	1	SPO-PEOD-DCM-0-8-5-00		77.2994169	96.11	4.2	3833626	3.833626	3.988789928	240	92379	61.39	23924	13019	51	104	SPO	PEOD	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Hyphomonas;s__Hyphomonas adhaerens	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Hyphomonadaceae	g__Hyphomonas	s__Hyphomonas adhaerens	NA
SPO-PEOD-DCM-0-8-5-00_bin-88	TOPAZ_SPD1_P049	230_2	1	SPO-PEOD-DCM-0-8-5-00		79.52154384	92.7	3.06	4347914	4.347914	4.690306365	375	58253	44.86	17502	8935	80	166	SPO	PEOD	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas;s__Alteromonas macleodii	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas	s__Alteromonas macleodii	NA
SPO-PEOD-DCM-0-8-5-00_bin-98	TOPAZ_SPD1_P055	140_0	1	SPO-PEOD-DCM-0-8-5-00	yes	91.92626845	95.23	1.11	3734065	3.734065	3.921101544	178	106577	39.69	31084	18681	37	78	SPO	PEOD	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Kapabacteria;o__Kapabacteriales;f__XYC2-FULL-35-21;g__;s__	d__Bacteria	p__Bacteroidota	c__Kapabacteria	o__Kapabacteriales	f__XYC2-FULL-35-21	g__	s__	unique
SPO-PEOD-DCM-5-20-00_bin-14	TOPAZ_SPD2_P002	225_1	3	SPO-PEOD-DCM-5-20-00		89.80093303	94.23	1.37	4872709	4.872709	5.171080335	117	168328	48.79	69481	35419	23	47	SPO	PEOD	DCM	5/20/00	#657abb	#74a9cf	#addd8e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Alteromonas_A;s__	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Alteromonas_A	s__	unique
SPO-PEOD-DCM-5-20-00_bin-26	TOPAZ_SPD2_P003	99_0	1	SPO-PEOD-DCM-5-20-00		92.5866377	94.02	0.71	3847733	3.847733	4.092462242	323	90192	49.68	17111	9474	62	139	SPO	PEOD	DCM	5/20/00	#657abb	#74a9cf	#addd8e	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Rheinheimera;s__Rheinheimera aquimaris	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Rheinheimera	s__Rheinheimera aquimaris	unique
SPO-PEOD-DCM-5-20-00_bin-8	TOPAZ_SPD2_P008	631_0	1	SPO-PEOD-DCM-5-20-00	yes	99.96889131	100	0.54	4229120	4.22912	4.22912	37	473437	43.87	217662	112871	7	15	SPO	PEOD	DCM	5/20/00	#657abb	#74a9cf	#addd8e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UBA10329;g__UBA10329;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UBA10329	g__UBA10329	s__	unique
SPO-PEOD-MES-0-8-5-00_bin-20	TOPAZ_SPM1_P008	468_0	1	SPO-PEOD-MES-0-8-5-00		94.49699174	96	0.76	3225745	3.225745	3.360151042	134	127837	62.97	39263	19499	26	53	SPO	PEOD	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Maricaulaceae;g__Maricaulis;s__Maricaulis maris_A	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Caulobacterales	f__Maricaulaceae	g__Maricaulis	s__Maricaulis maris_A	NA
SPO-PEOD-SRF-0-8-5-00_bin-100	TOPAZ_SPS1_P108	348_1	2	SPO-PEOD-SRF-0-8-5-00		95.40492095	95.97	0.57	3505506	3.505506	3.652710222	170	103213	67.53	37140	21177	33	65	SPO	PEOD	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__UBA12014;s__UBA12014 sp002684855	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__UBA12014	s__UBA12014 sp002684855	unique
SPO-PEOD-SRF-0-8-5-00_bin-102	TOPAZ_SPS1_P110	358_0	1	SPO-PEOD-SRF-0-8-5-00		88.10036161	94.27	1.7	2882489	2.882489	3.057694919	91	130375	66.09	45785	28448	22	41	SPO	PEOD	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__SM1A02;g__GCA-002862325;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__SM1A02	g__GCA-002862325	s__	unique
SPO-PEOD-SRF-0-8-5-00_bin-22	TOPAZ_SPS1_P116	222_1	2	SPO-PEOD-SRF-0-8-5-00		91.68469413	94.04	0.9	2491884	2.491884	2.649812846	198	66724	47.23	19471	10659	43	87	SPO	PEOD	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Alteromonadaceae;g__Idiomarina;s__Idiomarina baltica	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Enterobacterales	f__Alteromonadaceae	g__Idiomarina	s__Idiomarina baltica	unique
SPO-PEOD-SRF-0-8-5-00_bin-24	TOPAZ_SPS1_P117	30_0	1	SPO-PEOD-SRF-0-8-5-00	yes	87.74131989	93.82	1.65	2290645	2.290645	2.441531656	151	80444	60.45	22011	12852	34	69	SPO	PEOD	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__UA16;g__UBA8752;s__UBA8752 sp002683735	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__UA16	g__UBA8752	s__UBA8752 sp002683735	unique
SPO-PEOD-SRF-0-8-5-00_bin-31	TOPAZ_SPS1_P120	535_1	2	SPO-PEOD-SRF-0-8-5-00		92.78027763	97.08	1.3	3658828	3.658828	3.768879275	222	106270	61.43	25151	13799	42	91	SPO	PEOD	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Thalassobius;s__Thalassobius sp002708925	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Thalassobius	s__Thalassobius sp002708925	unique
SPO-PEOD-SRF-0-8-5-00_bin-55	TOPAZ_SPS1_P129	130_5	1	SPO-PEOD-SRF-0-8-5-00		89.67832429	92.8	1.02	3610863	3.610863	3.891016164	483	33571	57.37	9050	5443	123	252	SPO	PEOD	SRF	0-8-5-00	#657abb	#d0d1e6	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002709395	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Roseibacillus	s__Roseibacillus sp002709395	unique
SPO-PEOD-SRF-5-20-00_bin-42	TOPAZ_SPS2_P008	120_1	2	SPO-PEOD-SRF-5-20-00	yes	94.11434813	92.72	0.15	2250547	2.250547	2.427250863	178	70526	55.86	19440	9325	32	75	SPO	PEOD	SRF	5/20/00	#657abb	#d0d1e6	#addd8e	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Nanopelagicales;f__GCA-2699445;g__GCA-2699445;s__	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Nanopelagicales	f__GCA-2699445	g__GCA-2699445	s__	unique
SPO-SPSG-DCM-0-8-5-00_bin-109	TOPAZ_SPD1_P059	157_1	3	SPO-SPSG-DCM-0-8-5-00	yes	84.71443464	90.94	1.68	4319198	4.319198	4.749502969	302	80045	46.31	22329	12689	63	127	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__SAR324;c__SAR324;o__SAR324;f__NAC60-12;g__UBA1014;s__UBA1014 sp002683785	d__Bacteria	p__SAR324	c__SAR324	o__SAR324	f__NAC60-12	g__UBA1014	s__UBA1014 sp002683785	unique
SPO-SPSG-DCM-0-8-5-00_bin-119	TOPAZ_SPD1_P063	611_1	5	SPO-SPSG-DCM-0-8-5-00		99.24650794	99.62	0.55	3810958	3.810958	3.825494881	119	197250	34.55	56626	36761	22	43	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__Mesonia sp002413625	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Mesonia	s__Mesonia sp002413625	NA
SPO-SPSG-DCM-0-8-5-00_bin-141	TOPAZ_SPD1_P074	597_0	1	SPO-SPSG-DCM-0-8-5-00		75.58292491	90.68	3.41	3797765	3.797765	4.188095501	561	31254	35.95	8051	5078	147	298	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Maribacter;s__Maribacter dokdonensis	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Maribacter	s__Maribacter dokdonensis	NA
SPO-SPSG-DCM-0-8-5-00_bin-159	TOPAZ_SPD1_P078	162_0	1	SPO-SPSG-DCM-0-8-5-00	yes	83.55098127	97.8	3.3	6082604	6.082604	6.219431493	382	132806	41.77	31766	16034	57	125	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Poribacteria;c__WGA-4E;o__WGA-4E;f__UBA9662;g__UBA9662;s__UBA9662 sp002690165	d__Bacteria	p__Poribacteria	c__WGA-4E	o__WGA-4E	f__UBA9662	g__UBA9662	s__UBA9662 sp002690165	unique
SPO-SPSG-DCM-0-8-5-00_bin-178	TOPAZ_SPD1_P088	382_1	8	SPO-SPSG-DCM-0-8-5-00		79.67780209	96.06	3.7	9105719	9.105719	9.479199459	688	97076	73.96	17203	10878	163	328	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Myxococcota;c__Polyangia;o__Polyangiales;f__SG8-38;g__GCA-2699025;s__GCA-2699025 sp002699025	d__Bacteria	p__Myxococcota	c__Polyangia	o__Polyangiales	f__SG8-38	g__GCA-2699025	s__GCA-2699025 sp002699025	NA
SPO-SPSG-DCM-0-8-5-00_bin-197	TOPAZ_SPD1_P093	60_0	1	SPO-SPSG-DCM-0-8-5-00		82.72166668	92.19	2.3	3832350	3.83235	4.157012691	424	89200	53.92	11570	6912	104	209	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__UBA7805;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__UBA7805	g__	s__	NA
SPO-SPSG-DCM-0-8-5-00_bin-213	TOPAZ_SPD1_P102	132_1	2	SPO-SPSG-DCM-0-8-5-00		86.89713657	93.55	1.73	4430517	4.430517	4.735988242	571	36312	60.84	9869	5837	142	286	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002721695	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Roseibacillus	s__Roseibacillus sp002721695	unique
SPO-SPSG-DCM-0-8-5-00_bin-259	TOPAZ_SPD1_P115	417_0	1	SPO-SPSG-DCM-0-8-5-00		70.40993485	90.16	4.35	4126263	4.126263	4.576600488	500	46617	56.43	9997	6503	120	247	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_D;s__Pseudomonas_D sp002683975	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_D	s__Pseudomonas_D sp002683975	unique
SPO-SPSG-DCM-0-8-5-00_bin-262	TOPAZ_SPD1_P117	536_1	2	SPO-SPSG-DCM-0-8-5-00		100.1761972	99.73	0.41	4616429	4.616429	4.628927103	70	252501	57.24	98264	59472	16	30	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudophaeobacter;s__Pseudophaeobacter sp000152965	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Pseudophaeobacter	s__Pseudophaeobacter sp000152965	unique
SPO-SPSG-DCM-0-8-5-00_bin-273	TOPAZ_SPD1_P121	123_0	1	SPO-SPSG-DCM-0-8-5-00		82.50231273	90.71	2.03	4058545	4.058545	4.474197994	604	49803	58.3	7667	4952	153	317	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Pedosphaerales;f__UBA1096;g__UBA1096;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Pedosphaerales	f__UBA1096	g__UBA1096	s__	unique
SPO-SPSG-DCM-0-8-5-00_bin-300	TOPAZ_SPD1_P126	128_3	1	SPO-SPSG-DCM-0-8-5-00		85.70238249	94.84	2.24	3577842	3.577842	3.772503163	386	56267	54.75	13328	6658	82	175	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Roseibacillus;s__Roseibacillus sp002380675	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__Akkermansiaceae	g__Roseibacillus	s__Roseibacillus sp002380675	unique
SPO-SPSG-DCM-0-8-5-00_bin-54	TOPAZ_SPD1_P156	103_1	2	SPO-SPSG-DCM-0-8-5-00		94.42343962	97.63	1.15	6867275	6.867275	7.033980334	137	428198	55.3	122146	56718	19	39	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__GCA-2718815;s__GCA-2718815 sp002726515	d__Bacteria	p__Planctomycetota	c__Planctomycetes	o__Pirellulales	f__Pirellulaceae	g__GCA-2718815	s__GCA-2718815 sp002726515	unique
SPO-SPSG-DCM-0-8-5-00_bin-94	TOPAZ_SPD1_P167	340_1	2	SPO-SPSG-DCM-0-8-5-00		88.68399143	92.58	1.29	5718060	5.71806	6.176344783	98	377233	63.24	128228	73882	15	30	SPO	SPSG	DCM	0-8-5-00	#657abb	#74a9cf	#f7fcb9	d__Bacteria;p__Myxococcota_A;c__UBA9160;o__UBA9160;f__UBA4427;g__UBA4427;s__UBA4427 sp002719955	d__Bacteria	p__Myxococcota_A	c__UBA9160	o__UBA9160	f__UBA4427	g__UBA4427	s__UBA4427 sp002719955	unique
SPO-SPSG-DCM-5-20-00_bin-81	TOPAZ_SPD2_P032	423_1	2	SPO-SPSG-DCM-5-20-00		95.63767441	99.06	1.16	6062158	6.062158	6.11968302	180	150509	67.84	56931	31155	38	74	SPO	SPSG	DCM	5/20/00	#657abb	#74a9cf	#addd8e	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Mycobacteriales;f__Mycobacteriaceae;g__Mycobacterium;s__	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Mycobacterium	s__	NA
SPO-SPSG-MES-0-8-5-00_bin-125	TOPAZ_SPM1_P029	408_0	1	SPO-SPSG-MES-0-8-5-00		87.92006739	97.04	2.33	5522146	5.522146	5.690587387	73	331132	52.78	114851	80605	14	28	SPO	SPSG	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Ketobacteraceae;g__Ketobacter;s__Ketobacter sp002708905	d__Bacteria	p__Proteobacteria	c__Gammaproteobacteria	o__Pseudomonadales	f__Ketobacteraceae	g__Ketobacter	s__Ketobacter sp002708905	NA
SPO-SPSG-MES-0-8-5-00_bin-150	TOPAZ_SPM1_P037	478_1	9	SPO-SPSG-MES-0-8-5-00		93.86003398	96.78	1.06	3279457	3.279457	3.388568919	84	208563	65.93	57553	39621	18	35	SPO	SPSG	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;s__Paracoccus sp002294185	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Paracoccus	s__Paracoccus sp002294185	NA
SPO-SPSG-MES-0-8-5-00_bin-184	TOPAZ_SPM1_P049	484_0	1	SPO-SPSG-MES-0-8-5-00		89.31299438	97.93	2.2	4478407	4.478407	4.573069539	140	187039	59.28	58343	30384	25	50	SPO	SPSG	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Sulfitobacter;s__	d__Bacteria	p__Proteobacteria	c__Alphaproteobacteria	o__Rhodobacterales	f__Rhodobacteraceae	g__Sulfitobacter	s__	unique
SPO-SPSG-MES-0-8-5-00_bin-28	TOPAZ_SPM1_P064	608_1	2	SPO-SPSG-MES-0-8-5-00		95.96517141	99.38	1.22	4219375	4.219375	4.24569833	35	497375	40.72	234608	102797	7	14	SPO	SPSG	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Leeuwenhoekiella;s__Leeuwenhoekiella sp002708845	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Leeuwenhoekiella	s__Leeuwenhoekiella sp002708845	NA
SPO-SPSG-MES-0-8-5-00_bin-57	TOPAZ_SPM1_P078	118_0	1	SPO-SPSG-MES-0-8-5-00	yes	79.68886561	90.7	2.68	3671542	3.671542	4.048006615	107	151064	38.85	59942	27886	21	42	SPO	SPSG	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__UBA845;s__UBA845 sp002718735	d__Bacteria	p__Bdellovibrionota	c__Bacteriovoracia	o__Bacteriovoracales	f__Bacteriovoracaceae	g__UBA845	s__UBA845 sp002718735	unique
SPO-SPSG-MES-0-8-5-00_bin-58	TOPAZ_SPM1_P079	389_0	1	SPO-SPSG-MES-0-8-5-00		90.70853199	91.43	0.59	3314657	3.314657	3.625349448	181	144912	69.15	28646	16813	30	67	SPO	SPSG	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__Microbacterium sp002703245	d__Bacteria	p__Actinobacteriota	c__Actinomycetia	o__Actinomycetales	f__Microbacteriaceae	g__Microbacterium	s__Microbacterium sp002703245	unique
SPO-SPSG-MES-0-8-5-00_bin-59	TOPAZ_SPM1_P080	586_1	7	SPO-SPSG-MES-0-8-5-00	yes	97.28182715	98.9	0.88	4530483	4.530483	4.580872599	17	674836	40.05	366146	272045	5	8	SPO	SPSG	MES	0-8-5-00	#657abb	#023858	#f7fcb9	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Euzebyella;s__Euzebyella marina	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Euzebyella	s__Euzebyella marina	NA
